"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users/{id} devuelve el usuario correcto","97","Obtener usuario por ID","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users devuelve una lista de usuarios","229","Obtener todos los usuarios","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /auth/login con credenciales inválidas debe dar 400","81","Login inválido","Suite API Books","Fri Sep 19 02:30:51 GMT 2025","passed","Fri Sep 19 02:30:51 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","134","Eliminar un usuario","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","119","Obtener usuarios paginados (limit/skip)","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/1 debe cumplir el contrato users-schema.json","720","Validar schema de respuesta para un usuario","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:51 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users/search?q=John devuelve 3 usuarios relacionados","113","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /auth/login debe devolver status 200 y un token","94","Login exitoso de usuario","Suite API Books","Fri Sep 19 02:30:51 GMT 2025","passed","Fri Sep 19 02:30:51 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","85","Actualizar datos de un usuario","Suite API Books","Fri Sep 19 02:30:50 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /users/add crea un usuario y lo retorna con ID","2261","Crear un nuevo usuario","Suite API Books","Fri Sep 19 02:30:47 GMT 2025","passed","Fri Sep 19 02:30:50 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
