"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","344","Login exitoso de usuario","Suite API Books","Tue Sep 02 02:32:44 GMT 2025","passed","Tue Sep 02 02:32:44 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"POST /users/add crea un usuario y lo retorna con ID","2565","Crear un nuevo usuario","Suite API Books","Tue Sep 02 02:32:38 GMT 2025","passed","Tue Sep 02 02:32:40 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","365","Actualizar datos de un usuario","Suite API Books","Tue Sep 02 02:32:42 GMT 2025","passed","Tue Sep 02 02:32:42 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","391","Eliminar un usuario","Suite API Books","Tue Sep 02 02:32:40 GMT 2025","passed","Tue Sep 02 02:32:41 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/1 debe cumplir el contrato users-schema.json","904","Validar schema de respuesta para un usuario","Suite API Books","Tue Sep 02 02:32:42 GMT 2025","passed","Tue Sep 02 02:32:43 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users devuelve una lista de usuarios","255","Obtener todos los usuarios","Suite API Books","Tue Sep 02 02:32:41 GMT 2025","passed","Tue Sep 02 02:32:41 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /auth/login con credenciales inválidas debe dar 400","327","Login inválido","Suite API Books","Tue Sep 02 02:32:43 GMT 2025","passed","Tue Sep 02 02:32:44 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","380","Obtener usuarios paginados (limit/skip)","Suite API Books","Tue Sep 02 02:32:41 GMT 2025","passed","Tue Sep 02 02:32:42 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/{id} devuelve el usuario correcto","269","Obtener usuario por ID","Suite API Books","Tue Sep 02 02:32:41 GMT 2025","passed","Tue Sep 02 02:32:41 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users/search?q=John devuelve 3 usuarios relacionados","333","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Tue Sep 02 02:32:42 GMT 2025","passed","Tue Sep 02 02:32:42 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
