"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","129","Eliminar un usuario","Suite API Books","Fri Sep 12 02:28:16 GMT 2025","passed","Fri Sep 12 02:28:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","108","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Fri Sep 12 02:28:17 GMT 2025","passed","Fri Sep 12 02:28:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","87","Actualizar datos de un usuario","Suite API Books","Fri Sep 12 02:28:17 GMT 2025","passed","Fri Sep 12 02:28:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","111","Obtener usuarios paginados (limit/skip)","Suite API Books","Fri Sep 12 02:28:16 GMT 2025","passed","Fri Sep 12 02:28:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/1 debe cumplir el contrato users-schema.json","591","Validar schema de respuesta para un usuario","Suite API Books","Fri Sep 12 02:28:17 GMT 2025","passed","Fri Sep 12 02:28:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login con credenciales inválidas debe dar 400","57","Login inválido","Suite API Books","Fri Sep 12 02:28:17 GMT 2025","passed","Fri Sep 12 02:28:17 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","72","Obtener usuario por ID","Suite API Books","Fri Sep 12 02:28:16 GMT 2025","passed","Fri Sep 12 02:28:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"POST /users/add crea un usuario y lo retorna con ID","2287","Crear un nuevo usuario","Suite API Books","Fri Sep 12 02:28:14 GMT 2025","passed","Fri Sep 12 02:28:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users devuelve una lista de usuarios","202","Obtener todos los usuarios","Suite API Books","Fri Sep 12 02:28:16 GMT 2025","passed","Fri Sep 12 02:28:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /auth/login debe devolver status 200 y un token","71","Login exitoso de usuario","Suite API Books","Fri Sep 12 02:28:17 GMT 2025","passed","Fri Sep 12 02:28:18 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
