"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","61","Actualizar datos de un usuario","Suite API Books","Sat Jul 26 05:13:32 GMT 2025","passed","Sat Jul 26 05:13:32 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","75","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sat Jul 26 05:13:31 GMT 2025","passed","Sat Jul 26 05:13:32 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /auth/login con credenciales inválidas debe dar 400","53","Login inválido","Suite API Books","Sat Jul 26 05:13:32 GMT 2025","passed","Sat Jul 26 05:13:32 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","73","Obtener usuario por ID","Suite API Books","Sat Jul 26 05:13:31 GMT 2025","passed","Sat Jul 26 05:13:31 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","110","Eliminar un usuario","Suite API Books","Sat Jul 26 05:13:31 GMT 2025","passed","Sat Jul 26 05:13:31 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /auth/login debe devolver status 200 y un token","60","Login exitoso de usuario","Suite API Books","Sat Jul 26 05:13:32 GMT 2025","passed","Sat Jul 26 05:13:32 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"POST /users/add crea un usuario y lo retorna con ID","2255","Crear un nuevo usuario","Suite API Books","Sat Jul 26 05:13:28 GMT 2025","passed","Sat Jul 26 05:13:31 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users devuelve una lista de usuarios","285","Obtener todos los usuarios","Suite API Books","Sat Jul 26 05:13:31 GMT 2025","passed","Sat Jul 26 05:13:31 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","117","Obtener usuarios paginados (limit/skip)","Suite API Books","Sat Jul 26 05:13:31 GMT 2025","passed","Sat Jul 26 05:13:31 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/1 debe cumplir el contrato users-schema.json","660","Validar schema de respuesta para un usuario","Suite API Books","Sat Jul 26 05:13:32 GMT 2025","passed","Sat Jul 26 05:13:32 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
