"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users/{id} devuelve el usuario correcto","484","Obtener usuario por ID","Suite API Books","Wed Sep 03 02:28:24 GMT 2025","passed","Wed Sep 03 02:28:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","503","Obtener usuarios paginados (limit/skip)","Suite API Books","Wed Sep 03 02:28:24 GMT 2025","passed","Wed Sep 03 02:28:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","282","Obtener todos los usuarios","Suite API Books","Wed Sep 03 02:28:23 GMT 2025","passed","Wed Sep 03 02:28:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","840","Actualizar datos de un usuario","Suite API Books","Wed Sep 03 02:28:25 GMT 2025","passed","Wed Sep 03 02:28:26 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /auth/login con credenciales inválidas debe dar 400","396","Login inválido","Suite API Books","Wed Sep 03 02:28:27 GMT 2025","passed","Wed Sep 03 02:28:27 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","518","Eliminar un usuario","Suite API Books","Wed Sep 03 02:28:23 GMT 2025","passed","Wed Sep 03 02:28:23 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /users/add crea un usuario y lo retorna con ID","2458","Crear un nuevo usuario","Suite API Books","Wed Sep 03 02:28:20 GMT 2025","passed","Wed Sep 03 02:28:23 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"POST /auth/login debe devolver status 200 y un token","315","Login exitoso de usuario","Suite API Books","Wed Sep 03 02:28:27 GMT 2025","passed","Wed Sep 03 02:28:27 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/1 debe cumplir el contrato users-schema.json","951","Validar schema de respuesta para un usuario","Suite API Books","Wed Sep 03 02:28:26 GMT 2025","passed","Wed Sep 03 02:28:27 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users/search?q=John devuelve 3 usuarios relacionados","359","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Wed Sep 03 02:28:25 GMT 2025","passed","Wed Sep 03 02:28:25 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
