"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","135","Login exitoso de usuario","Suite API Books","Sun Oct 26 02:34:19 GMT 2025","passed","Sun Oct 26 02:34:19 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","135","Actualizar datos de un usuario","Suite API Books","Sun Oct 26 02:34:18 GMT 2025","passed","Sun Oct 26 02:34:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /users/add crea un usuario y lo retorna con ID","2234","Crear un nuevo usuario","Suite API Books","Sun Oct 26 02:34:15 GMT 2025","passed","Sun Oct 26 02:34:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users devuelve una lista de usuarios","223","Obtener todos los usuarios","Suite API Books","Sun Oct 26 02:34:17 GMT 2025","passed","Sun Oct 26 02:34:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /auth/login con credenciales inválidas debe dar 400","130","Login inválido","Suite API Books","Sun Oct 26 02:34:19 GMT 2025","passed","Sun Oct 26 02:34:19 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","150","Obtener usuario por ID","Suite API Books","Sun Oct 26 02:34:17 GMT 2025","passed","Sun Oct 26 02:34:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users/1 debe cumplir el contrato users-schema.json","763","Validar schema de respuesta para un usuario","Suite API Books","Sun Oct 26 02:34:18 GMT 2025","passed","Sun Oct 26 02:34:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users/search?q=John devuelve 3 usuarios relacionados","155","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sun Oct 26 02:34:18 GMT 2025","passed","Sun Oct 26 02:34:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","180","Obtener usuarios paginados (limit/skip)","Suite API Books","Sun Oct 26 02:34:18 GMT 2025","passed","Sun Oct 26 02:34:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","193","Eliminar un usuario","Suite API Books","Sun Oct 26 02:34:17 GMT 2025","passed","Sun Oct 26 02:34:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
