"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /users/add crea un usuario y lo retorna con ID","2450","Crear un nuevo usuario","Suite API Books","Tue Aug 12 02:35:00 GMT 2025","passed","Tue Aug 12 02:35:03 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","206","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Tue Aug 12 02:35:04 GMT 2025","passed","Tue Aug 12 02:35:04 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","212","Obtener usuarios paginados (limit/skip)","Suite API Books","Tue Aug 12 02:35:04 GMT 2025","passed","Tue Aug 12 02:35:04 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","271","Eliminar un usuario","Suite API Books","Tue Aug 12 02:35:03 GMT 2025","passed","Tue Aug 12 02:35:03 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /auth/login debe devolver status 200 y un token","178","Login exitoso de usuario","Suite API Books","Tue Aug 12 02:35:06 GMT 2025","passed","Tue Aug 12 02:35:06 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","309","Actualizar datos de un usuario","Suite API Books","Tue Aug 12 02:35:04 GMT 2025","passed","Tue Aug 12 02:35:05 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/1 debe cumplir el contrato users-schema.json","803","Validar schema de respuesta para un usuario","Suite API Books","Tue Aug 12 02:35:05 GMT 2025","passed","Tue Aug 12 02:35:05 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login con credenciales inválidas debe dar 400","187","Login inválido","Suite API Books","Tue Aug 12 02:35:05 GMT 2025","passed","Tue Aug 12 02:35:06 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users devuelve una lista de usuarios","335","Obtener todos los usuarios","Suite API Books","Tue Aug 12 02:35:03 GMT 2025","passed","Tue Aug 12 02:35:03 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users/{id} devuelve el usuario correcto","354","Obtener usuario por ID","Suite API Books","Tue Aug 12 02:35:03 GMT 2025","passed","Tue Aug 12 02:35:04 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
