"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users/search?q=John devuelve 3 usuarios relacionados","97","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /auth/login con credenciales inválidas debe dar 400","38","Login inválido","Suite API Books","Sun Aug 03 02:49:48 GMT 2025","passed","Sun Aug 03 02:49:48 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","111","Eliminar un usuario","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /auth/login debe devolver status 200 y un token","55","Login exitoso de usuario","Suite API Books","Sun Aug 03 02:49:48 GMT 2025","passed","Sun Aug 03 02:49:48 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/1 debe cumplir el contrato users-schema.json","666","Validar schema de respuesta para un usuario","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:48 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users devuelve una lista de usuarios","242","Obtener todos los usuarios","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /users/add crea un usuario y lo retorna con ID","2275","Crear un nuevo usuario","Suite API Books","Sun Aug 03 02:49:44 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/{id} devuelve el usuario correcto","61","Obtener usuario por ID","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","127","Obtener usuarios paginados (limit/skip)","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","50","Actualizar datos de un usuario","Suite API Books","Sun Aug 03 02:49:47 GMT 2025","passed","Sun Aug 03 02:49:47 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
