"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login con credenciales inválidas debe dar 400","101","Login inválido","Suite API Books","Tue Jul 29 02:49:26 GMT 2025","passed","Tue Jul 29 02:49:26 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","120","Obtener usuario por ID","Suite API Books","Tue Jul 29 02:49:24 GMT 2025","passed","Tue Jul 29 02:49:25 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users/search?q=John devuelve 3 usuarios relacionados","146","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Tue Jul 29 02:49:25 GMT 2025","passed","Tue Jul 29 02:49:25 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users/1 debe cumplir el contrato users-schema.json","708","Validar schema de respuesta para un usuario","Suite API Books","Tue Jul 29 02:49:25 GMT 2025","passed","Tue Jul 29 02:49:26 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login debe devolver status 200 y un token","109","Login exitoso de usuario","Suite API Books","Tue Jul 29 02:49:26 GMT 2025","passed","Tue Jul 29 02:49:26 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users devuelve una lista de usuarios","282","Obtener todos los usuarios","Suite API Books","Tue Jul 29 02:49:24 GMT 2025","passed","Tue Jul 29 02:49:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /users/add crea un usuario y lo retorna con ID","2218","Crear un nuevo usuario","Suite API Books","Tue Jul 29 02:49:22 GMT 2025","passed","Tue Jul 29 02:49:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","144","Eliminar un usuario","Suite API Books","Tue Jul 29 02:49:24 GMT 2025","passed","Tue Jul 29 02:49:24 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","149","Obtener usuarios paginados (limit/skip)","Suite API Books","Tue Jul 29 02:49:25 GMT 2025","passed","Tue Jul 29 02:49:25 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","107","Actualizar datos de un usuario","Suite API Books","Tue Jul 29 02:49:25 GMT 2025","passed","Tue Jul 29 02:49:25 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
