"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","64","Actualizar datos de un usuario","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","75","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","113","Obtener usuarios paginados (limit/skip)","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"POST /auth/login con credenciales inválidas debe dar 400","53","Login inválido","Suite API Books","Mon Aug 18 02:42:11 GMT 2025","passed","Mon Aug 18 02:42:11 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","114","Eliminar un usuario","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /users/add crea un usuario y lo retorna con ID","2166","Crear un nuevo usuario","Suite API Books","Mon Aug 18 02:42:07 GMT 2025","passed","Mon Aug 18 02:42:09 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"POST /auth/login debe devolver status 200 y un token","60","Login exitoso de usuario","Suite API Books","Mon Aug 18 02:42:11 GMT 2025","passed","Mon Aug 18 02:42:11 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/1 debe cumplir el contrato users-schema.json","662","Validar schema de respuesta para un usuario","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:11 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users devuelve una lista de usuarios","237","Obtener todos los usuarios","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users/{id} devuelve el usuario correcto","75","Obtener usuario por ID","Suite API Books","Mon Aug 18 02:42:10 GMT 2025","passed","Mon Aug 18 02:42:10 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
