"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /users/add crea un usuario y lo retorna con ID","2271","Crear un nuevo usuario","Suite API Books","Sat Sep 27 02:27:12 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/1 debe cumplir el contrato users-schema.json","632","Validar schema de respuesta para un usuario","Suite API Books","Sat Sep 27 02:27:16 GMT 2025","passed","Sat Sep 27 02:27:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login debe devolver status 200 y un token","80","Login exitoso de usuario","Suite API Books","Sat Sep 27 02:27:16 GMT 2025","passed","Sat Sep 27 02:27:16 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","124","Eliminar un usuario","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users devuelve una lista de usuarios","255","Obtener todos los usuarios","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","118","Obtener usuarios paginados (limit/skip)","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/search?q=John devuelve 3 usuarios relacionados","92","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","95","Actualizar datos de un usuario","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/{id} devuelve el usuario correcto","87","Obtener usuario por ID","Suite API Books","Sat Sep 27 02:27:15 GMT 2025","passed","Sat Sep 27 02:27:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"POST /auth/login con credenciales inválidas debe dar 400","94","Login inválido","Suite API Books","Sat Sep 27 02:27:16 GMT 2025","passed","Sat Sep 27 02:27:16 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
