"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","102","Actualizar datos de un usuario","Suite API Books","Wed Oct 15 02:32:12 GMT 2025","passed","Wed Oct 15 02:32:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /users/add crea un usuario y lo retorna con ID","2345","Crear un nuevo usuario","Suite API Books","Wed Oct 15 02:32:09 GMT 2025","passed","Wed Oct 15 02:32:11 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"POST /auth/login debe devolver status 200 y un token","94","Login exitoso de usuario","Suite API Books","Wed Oct 15 02:32:13 GMT 2025","passed","Wed Oct 15 02:32:13 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/search?q=John devuelve 3 usuarios relacionados","101","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Wed Oct 15 02:32:12 GMT 2025","passed","Wed Oct 15 02:32:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /auth/login con credenciales inválidas debe dar 400","73","Login inválido","Suite API Books","Wed Oct 15 02:32:13 GMT 2025","passed","Wed Oct 15 02:32:13 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","103","Obtener usuario por ID","Suite API Books","Wed Oct 15 02:32:12 GMT 2025","passed","Wed Oct 15 02:32:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","138","Eliminar un usuario","Suite API Books","Wed Oct 15 02:32:11 GMT 2025","passed","Wed Oct 15 02:32:11 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/1 debe cumplir el contrato users-schema.json","732","Validar schema de respuesta para un usuario","Suite API Books","Wed Oct 15 02:32:12 GMT 2025","passed","Wed Oct 15 02:32:13 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","126","Obtener usuarios paginados (limit/skip)","Suite API Books","Wed Oct 15 02:32:12 GMT 2025","passed","Wed Oct 15 02:32:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","266","Obtener todos los usuarios","Suite API Books","Wed Oct 15 02:32:11 GMT 2025","passed","Wed Oct 15 02:32:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
