"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","102","Login exitoso de usuario","Suite API Books","Tue Sep 16 02:29:20 GMT 2025","passed","Tue Sep 16 02:29:20 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/search?q=John devuelve 3 usuarios relacionados","127","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Tue Sep 16 02:29:19 GMT 2025","passed","Tue Sep 16 02:29:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","101","Actualizar datos de un usuario","Suite API Books","Tue Sep 16 02:29:19 GMT 2025","passed","Tue Sep 16 02:29:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","167","Obtener usuarios paginados (limit/skip)","Suite API Books","Tue Sep 16 02:29:19 GMT 2025","passed","Tue Sep 16 02:29:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","251","Obtener todos los usuarios","Suite API Books","Tue Sep 16 02:29:18 GMT 2025","passed","Tue Sep 16 02:29:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"POST /users/add crea un usuario y lo retorna con ID","2357","Crear un nuevo usuario","Suite API Books","Tue Sep 16 02:29:16 GMT 2025","passed","Tue Sep 16 02:29:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/{id} devuelve el usuario correcto","111","Obtener usuario por ID","Suite API Books","Tue Sep 16 02:29:19 GMT 2025","passed","Tue Sep 16 02:29:19 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users/1 debe cumplir el contrato users-schema.json","652","Validar schema de respuesta para un usuario","Suite API Books","Tue Sep 16 02:29:19 GMT 2025","passed","Tue Sep 16 02:29:20 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","164","Eliminar un usuario","Suite API Books","Tue Sep 16 02:29:18 GMT 2025","passed","Tue Sep 16 02:29:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /auth/login con credenciales inválidas debe dar 400","83","Login inválido","Suite API Books","Tue Sep 16 02:29:20 GMT 2025","passed","Tue Sep 16 02:29:20 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
