"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users/{id} devuelve el usuario correcto","173","Obtener usuario por ID","Suite API Books","Wed Oct 01 02:34:33 GMT 2025","passed","Wed Oct 01 02:34:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","155","Actualizar datos de un usuario","Suite API Books","Wed Oct 01 02:34:33 GMT 2025","passed","Wed Oct 01 02:34:34 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/1 debe cumplir el contrato users-schema.json","771","Validar schema de respuesta para un usuario","Suite API Books","Wed Oct 01 02:34:34 GMT 2025","passed","Wed Oct 01 02:34:34 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login debe devolver status 200 y un token","151","Login exitoso de usuario","Suite API Books","Wed Oct 01 02:34:34 GMT 2025","passed","Wed Oct 01 02:34:35 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"POST /auth/login con credenciales inválidas debe dar 400","146","Login inválido","Suite API Books","Wed Oct 01 02:34:34 GMT 2025","passed","Wed Oct 01 02:34:34 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/search?q=John devuelve 3 usuarios relacionados","198","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Wed Oct 01 02:34:33 GMT 2025","passed","Wed Oct 01 02:34:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /users/add crea un usuario y lo retorna con ID","2597","Crear un nuevo usuario","Suite API Books","Wed Oct 01 02:34:30 GMT 2025","passed","Wed Oct 01 02:34:32 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","198","Eliminar un usuario","Suite API Books","Wed Oct 01 02:34:32 GMT 2025","passed","Wed Oct 01 02:34:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","195","Obtener usuarios paginados (limit/skip)","Suite API Books","Wed Oct 01 02:34:33 GMT 2025","passed","Wed Oct 01 02:34:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","211","Obtener todos los usuarios","Suite API Books","Wed Oct 01 02:34:33 GMT 2025","passed","Wed Oct 01 02:34:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
