"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users devuelve una lista de usuarios","258","Obtener todos los usuarios","Suite API Books","Sat Sep 20 02:27:36 GMT 2025","passed","Sat Sep 20 02:27:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users/1 debe cumplir el contrato users-schema.json","720","Validar schema de respuesta para un usuario","Suite API Books","Sat Sep 20 02:27:37 GMT 2025","passed","Sat Sep 20 02:27:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login debe devolver status 200 y un token","144","Login exitoso de usuario","Suite API Books","Sat Sep 20 02:27:38 GMT 2025","passed","Sat Sep 20 02:27:38 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","190","Obtener usuarios paginados (limit/skip)","Suite API Books","Sat Sep 20 02:27:37 GMT 2025","passed","Sat Sep 20 02:27:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/search?q=John devuelve 3 usuarios relacionados","179","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sat Sep 20 02:27:37 GMT 2025","passed","Sat Sep 20 02:27:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /users/add crea un usuario y lo retorna con ID","2406","Crear un nuevo usuario","Suite API Books","Sat Sep 20 02:27:33 GMT 2025","passed","Sat Sep 20 02:27:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/{id} devuelve el usuario correcto","151","Obtener usuario por ID","Suite API Books","Sat Sep 20 02:27:36 GMT 2025","passed","Sat Sep 20 02:27:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","190","Eliminar un usuario","Suite API Books","Sat Sep 20 02:27:36 GMT 2025","passed","Sat Sep 20 02:27:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","167","Actualizar datos de un usuario","Suite API Books","Sat Sep 20 02:27:37 GMT 2025","passed","Sat Sep 20 02:27:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /auth/login con credenciales inválidas debe dar 400","139","Login inválido","Suite API Books","Sat Sep 20 02:27:38 GMT 2025","passed","Sat Sep 20 02:27:38 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
