"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","74","Login exitoso de usuario","Suite API Books","Tue Oct 07 02:29:34 GMT 2025","passed","Tue Oct 07 02:29:34 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"POST /users/add crea un usuario y lo retorna con ID","2276","Crear un nuevo usuario","Suite API Books","Tue Oct 07 02:29:30 GMT 2025","passed","Tue Oct 07 02:29:32 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","57","Actualizar datos de un usuario","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","122","Obtener usuarios paginados (limit/skip)","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/1 debe cumplir el contrato users-schema.json","688","Validar schema de respuesta para un usuario","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:34 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /auth/login con credenciales inválidas debe dar 400","52","Login inválido","Suite API Books","Tue Oct 07 02:29:34 GMT 2025","passed","Tue Oct 07 02:29:34 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/{id} devuelve el usuario correcto","128","Obtener usuario por ID","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","116","Eliminar un usuario","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","88","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users devuelve una lista de usuarios","257","Obtener todos los usuarios","Suite API Books","Tue Oct 07 02:29:33 GMT 2025","passed","Tue Oct 07 02:29:33 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
