"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","344","Login exitoso de usuario","Suite API Books","Wed Aug 27 02:31:39 GMT 2025","passed","Wed Aug 27 02:31:39 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","293","Actualizar datos de un usuario","Suite API Books","Wed Aug 27 02:31:37 GMT 2025","passed","Wed Aug 27 02:31:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /auth/login con credenciales inválidas debe dar 400","306","Login inválido","Suite API Books","Wed Aug 27 02:31:38 GMT 2025","passed","Wed Aug 27 02:31:39 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/search?q=John devuelve 3 usuarios relacionados","320","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Wed Aug 27 02:31:37 GMT 2025","passed","Wed Aug 27 02:31:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","358","Obtener usuarios paginados (limit/skip)","Suite API Books","Wed Aug 27 02:31:36 GMT 2025","passed","Wed Aug 27 02:31:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","235","Obtener todos los usuarios","Suite API Books","Wed Aug 27 02:31:36 GMT 2025","passed","Wed Aug 27 02:31:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","365","Eliminar un usuario","Suite API Books","Wed Aug 27 02:31:36 GMT 2025","passed","Wed Aug 27 02:31:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /users/add crea un usuario y lo retorna con ID","2612","Crear un nuevo usuario","Suite API Books","Wed Aug 27 02:31:33 GMT 2025","passed","Wed Aug 27 02:31:35 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/1 debe cumplir el contrato users-schema.json","873","Validar schema de respuesta para un usuario","Suite API Books","Wed Aug 27 02:31:37 GMT 2025","passed","Wed Aug 27 02:31:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users/{id} devuelve el usuario correcto","324","Obtener usuario por ID","Suite API Books","Wed Aug 27 02:31:36 GMT 2025","passed","Wed Aug 27 02:31:36 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
