"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","166","Obtener usuarios paginados (limit/skip)","Suite API Books","Mon Aug 11 02:44:59 GMT 2025","passed","Mon Aug 11 02:44:59 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users devuelve una lista de usuarios","307","Obtener todos los usuarios","Suite API Books","Mon Aug 11 02:44:58 GMT 2025","passed","Mon Aug 11 02:44:59 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users/{id} devuelve el usuario correcto","138","Obtener usuario por ID","Suite API Books","Mon Aug 11 02:44:59 GMT 2025","passed","Mon Aug 11 02:44:59 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","129","Actualizar datos de un usuario","Suite API Books","Mon Aug 11 02:44:59 GMT 2025","passed","Mon Aug 11 02:44:59 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /auth/login con credenciales inválidas debe dar 400","121","Login inválido","Suite API Books","Mon Aug 11 02:45:00 GMT 2025","passed","Mon Aug 11 02:45:00 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users/search?q=John devuelve 3 usuarios relacionados","179","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Mon Aug 11 02:44:59 GMT 2025","passed","Mon Aug 11 02:44:59 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"POST /users/add crea un usuario y lo retorna con ID","2363","Crear un nuevo usuario","Suite API Books","Mon Aug 11 02:44:56 GMT 2025","passed","Mon Aug 11 02:44:58 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/1 debe cumplir el contrato users-schema.json","681","Validar schema de respuesta para un usuario","Suite API Books","Mon Aug 11 02:44:59 GMT 2025","passed","Mon Aug 11 02:45:00 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","197","Eliminar un usuario","Suite API Books","Mon Aug 11 02:44:58 GMT 2025","passed","Mon Aug 11 02:44:58 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /auth/login debe devolver status 200 y un token","125","Login exitoso de usuario","Suite API Books","Mon Aug 11 02:45:00 GMT 2025","passed","Mon Aug 11 02:45:00 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
