"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /users/1 debe cumplir el contrato users-schema.json","725","Validar schema de respuesta para un usuario","Suite API Books","Mon Oct 06 02:31:18 GMT 2025","passed","Mon Oct 06 02:31:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"GET /users/{id} devuelve el usuario correcto","96","Obtener usuario por ID","Suite API Books","Mon Oct 06 02:31:17 GMT 2025","passed","Mon Oct 06 02:31:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"POST /users/add crea un usuario y lo retorna con ID","2441","Crear un nuevo usuario","Suite API Books","Mon Oct 06 02:31:14 GMT 2025","passed","Mon Oct 06 02:31:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","106","Actualizar datos de un usuario","Suite API Books","Mon Oct 06 02:31:18 GMT 2025","passed","Mon Oct 06 02:31:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"POST /auth/login con credenciales inválidas debe dar 400","106","Login inválido","Suite API Books","Mon Oct 06 02:31:18 GMT 2025","passed","Mon Oct 06 02:31:19 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"POST /auth/login debe devolver status 200 y un token","100","Login exitoso de usuario","Suite API Books","Mon Oct 06 02:31:19 GMT 2025","passed","Mon Oct 06 02:31:19 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","161","Obtener usuarios paginados (limit/skip)","Suite API Books","Mon Oct 06 02:31:17 GMT 2025","passed","Mon Oct 06 02:31:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","137","Eliminar un usuario","Suite API Books","Mon Oct 06 02:31:17 GMT 2025","passed","Mon Oct 06 02:31:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","134","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Mon Oct 06 02:31:17 GMT 2025","passed","Mon Oct 06 02:31:18 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users devuelve una lista de usuarios","223","Obtener todos los usuarios","Suite API Books","Mon Oct 06 02:31:17 GMT 2025","passed","Mon Oct 06 02:31:17 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
