"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login debe devolver status 200 y un token","151","Login exitoso de usuario","Suite API Books","Sun Sep 28 02:33:40 GMT 2025","passed","Sun Sep 28 02:33:40 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","217","Eliminar un usuario","Suite API Books","Sun Sep 28 02:33:37 GMT 2025","passed","Sun Sep 28 02:33:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"POST /users/add crea un usuario y lo retorna con ID","2288","Crear un nuevo usuario","Suite API Books","Sun Sep 28 02:33:35 GMT 2025","passed","Sun Sep 28 02:33:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"POST /auth/login con credenciales inválidas debe dar 400","145","Login inválido","Suite API Books","Sun Sep 28 02:33:40 GMT 2025","passed","Sun Sep 28 02:33:40 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users devuelve una lista de usuarios","521","Obtener todos los usuarios","Suite API Books","Sun Sep 28 02:33:38 GMT 2025","passed","Sun Sep 28 02:33:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","166","Actualizar datos de un usuario","Suite API Books","Sun Sep 28 02:33:39 GMT 2025","passed","Sun Sep 28 02:33:39 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/{id} devuelve el usuario correcto","152","Obtener usuario por ID","Suite API Books","Sun Sep 28 02:33:38 GMT 2025","passed","Sun Sep 28 02:33:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users/search?q=John devuelve 3 usuarios relacionados","173","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sun Sep 28 02:33:38 GMT 2025","passed","Sun Sep 28 02:33:39 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","192","Obtener usuarios paginados (limit/skip)","Suite API Books","Sun Sep 28 02:33:38 GMT 2025","passed","Sun Sep 28 02:33:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"GET /users/1 debe cumplir el contrato users-schema.json","777","Validar schema de respuesta para un usuario","Suite API Books","Sun Sep 28 02:33:39 GMT 2025","passed","Sun Sep 28 02:33:40 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
