"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","725","Eliminar un usuario","Suite API Books","Thu Aug 21 02:33:12 GMT 2025","passed","Thu Aug 21 02:33:12 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
"GET /users/1 debe cumplir el contrato users-schema.json","996","Validar schema de respuesta para un usuario","Suite API Books","Thu Aug 21 02:33:15 GMT 2025","passed","Thu Aug 21 02:33:16 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"POST /users/add crea un usuario y lo retorna con ID","2558","Crear un nuevo usuario","Suite API Books","Thu Aug 21 02:33:09 GMT 2025","passed","Thu Aug 21 02:33:11 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","396","Actualizar datos de un usuario","Suite API Books","Thu Aug 21 02:33:14 GMT 2025","passed","Thu Aug 21 02:33:15 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"GET /users/search?q=John devuelve 3 usuarios relacionados","448","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Thu Aug 21 02:33:14 GMT 2025","passed","Thu Aug 21 02:33:14 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users/{id} devuelve el usuario correcto","509","Obtener usuario por ID","Suite API Books","Thu Aug 21 02:33:13 GMT 2025","passed","Thu Aug 21 02:33:13 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"POST /auth/login con credenciales inválidas debe dar 400","459","Login inválido","Suite API Books","Thu Aug 21 02:33:16 GMT 2025","passed","Thu Aug 21 02:33:16 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"GET /users devuelve una lista de usuarios","660","Obtener todos los usuarios","Suite API Books","Thu Aug 21 02:33:12 GMT 2025","passed","Thu Aug 21 02:33:13 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","463","Obtener usuarios paginados (limit/skip)","Suite API Books","Thu Aug 21 02:33:13 GMT 2025","passed","Thu Aug 21 02:33:14 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"POST /auth/login debe devolver status 200 y un token","506","Login exitoso de usuario","Suite API Books","Thu Aug 21 02:33:16 GMT 2025","passed","Thu Aug 21 02:33:17 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
