"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /auth/login con credenciales inválidas debe dar 400","276","Login inválido","Suite API Books","Sat Aug 30 02:28:40 GMT 2025","passed","Sat Aug 30 02:28:41 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginFail"
"POST /users/add crea un usuario y lo retorna con ID","2485","Crear un nuevo usuario","Suite API Books","Sat Aug 30 02:28:34 GMT 2025","passed","Sat Aug 30 02:28:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testCreateUser"
"GET /users/{id} devuelve el usuario correcto","533","Obtener usuario por ID","Suite API Books","Sat Aug 30 02:28:38 GMT 2025","passed","Sat Aug 30 02:28:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUserById"
"GET /users?limit=5&skip=10 devuelve 5 usuarios, desde el #11","325","Obtener usuarios paginados (limit/skip)","Suite API Books","Sat Aug 30 02:28:38 GMT 2025","passed","Sat Aug 30 02:28:39 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetUsersWithPagination"
"POST /auth/login debe devolver status 200 y un token","298","Login exitoso de usuario","Suite API Books","Sat Aug 30 02:28:41 GMT 2025","passed","Sat Aug 30 02:28:41 GMT 2025","APITests.AuthTest","PruebasDummyJson","APITests.AuthTest","testLoginSuccess"
"GET /users/search?q=John devuelve 3 usuarios relacionados","406","Buscar usuarios con 'John' en el nombre o apellido","Suite API Books","Sat Aug 30 02:28:39 GMT 2025","passed","Sat Aug 30 02:28:39 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testSearchUsersJohn"
"GET /users devuelve una lista de usuarios","246","Obtener todos los usuarios","Suite API Books","Sat Aug 30 02:28:37 GMT 2025","passed","Sat Aug 30 02:28:38 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testGetAllUsers"
"GET /users/1 debe cumplir el contrato users-schema.json","977","Validar schema de respuesta para un usuario","Suite API Books","Sat Aug 30 02:28:39 GMT 2025","passed","Sat Aug 30 02:28:40 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","validateUserSchema"
"PUT /users/{id} modifica los datos del usuario, deberia devolver 204 peor siempre devuelve 200","305","Actualizar datos de un usuario","Suite API Books","Sat Aug 30 02:28:39 GMT 2025","passed","Sat Aug 30 02:28:39 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testUpdateUser"
"DELETE /users/{id} elimina el usuario y responde con el usuario eliminado","423","Eliminar un usuario","Suite API Books","Sat Aug 30 02:28:37 GMT 2025","passed","Sat Aug 30 02:28:37 GMT 2025","APITests.UsersTest","PruebasDummyJson","APITests.UsersTest","testDeleteUser"
